Player,Team,Pos,name,GSIS_ID,Birth_date,season
Early Doucet,ARI,WR,E.Doucet,00-0026221,1985-10-28,2012
Randy Moss,SF,WR,R.Moss,00-0011754,1977-02-13,2012
Chaz Schilens,NYJ,WR,C.Schilens,00-0026366,1985-11-07,2012
Tiquan Underwood,TB,WR,T.Underwood,00-0027156,1987-02-17,2012
Nate Burleson,DET,WR,N.Burleson,00-0021999,1981-08-19,2012
Jerome Simpson,MIN,WR,J.Simpson,00-0026186,1986-02-04,2012
Louis Murphy,CAR,WR,L.Murphy,00-0027089,1987-05-11,2012
Alshon Jeffery,CHI,WR,A.Jeffery,00-0029137,1990-02-14,2012
Laurent Robinson,JAC,WR,L.Robinson,00-0025462,1985-05-20,2012
Riley Cooper,PHI,WR,R.Cooper,00-0027758,1987-09-09,2012
Devin Hester,CHI,WR,D.Hester,00-0024272,1982-11-04,2012
Eddie Royal,SD,WR,E.Royal,00-0026182,1986-05-21,2012
Jordan Shipley,JAC,WR,J.Shipley,00-0027687,1985-12-23,2012
Ryan Broyles,DET,WR,R.Broyles,00-0029209,1988-04-09,2012
Devery Henderson,NO,WR,D.Henderson,00-0022929,1982-03-26,2012
Jarius Wright,MIN,WR,J.Wright,00-0029572,1989-11-25,2012
Julian Edelman,NE,WR,J.Edelman,00-0027150,1986-05-22,2012
Stephen Hill,NYJ,WR,S.Hill,00-0028995,1991-04-25,2012
Jon Baldwin,KC,WR,J.Baldwin,00-0027964,1989-08-10,2012
Derek Hagan,OAK,WR,D.Hagan,00-0024297,1984-09-21,2012
Santonio Holmes,NYJ,WR,S.Holmes,00-0024240,1984-03-03,2012
Damaris Johnson,PHI,WR,D.Johnson,00-0029435,1989-11-22,2012
Rueben Randle,NYG,WR,R.Randle,00-0029262,1991-05-07,2012
Travis Benjamin,CLE,WR,T.Benjamin,00-0029269,1989-12-29,2012
Marvin Jones,CIN,WR,M.Jones,00-0029293,1990-03-12,2012
Jerricho Cotchery,PIT,WR,J.Cotchery,00-0022811,1982-06-16,2012
Dwayne Harris,DAL,WR,D.Harris,00-0028114,1987-09-16,2012
Mohamed Massaquoi,CLE,WR,M.Massaquoi,00-0027026,1986-11-24,2012
Deion Branch,NE,WR,D.Branch,00-0021192,1979-07-18,2012
Juron Criner,OAK,WR,J.Criner,00-0029702,1989-12-12,2012
Clyde Gates,NYJ,WR,C.Gates,00-0028049,1986-06-13,2012
Mohamed Sanu,CIN,WR,M.Sanu,00-0029632,1989-08-22,2012
Cole Beasley,DAL,WR,C.Beasley,00-0029000,1989-04-26,2012
Ramses Barden,NYG,WR,R.Barden,00-0026902,1986-01-01,2012
Robert Meachem,SD,WR,R.Meachem,00-0025414,1984-09-28,2012
Steve Smith,STL,WR,S.Smith,00-0025438,1985-05-06,2012
Brad Smith,BUF,WR,B.Smith,00-0024318,1983-12-12,2012
Kyle Williams,SF,WR,K.Williams,00-0027608,1988-07-19,2012
Jordan Norwood,CLE,WR,J.Norwood,00-0026739,1986-09-28,2012
Brandon Tate,CIN,WR,B.Tate,00-0027057,1987-10-05,2012
Devin Aromashodu,MIN,WR,D.Aromashodu,00-0024447,1984-05-23,2012
LaVon Brazill,IND,WR,L.Brazill,00-0029548,1989-03-15,2012
Rishard Matthews,MIA,WR,R.Matthews,00-0029580,1989-10-12,2012
Brian Quick,STL,WR,B.Quick,00-0029640,1989-06-05,2012
Aldrick Robinson,WAS,WR,A.Robinson,00-0028116,1988-09-24,2012
Braylon Edwards,NYJ,WR,B.Edwards,00-0023438,1983-02-21,2012
Keshawn Martin,HOU,WR,K.Martin,00-0029415,1990-03-15,2012
Joseph Morgan,NO,WR,J.Morgan,00-0028532,1988-03-23,2012
Matt Willis,DEN,WR,M.Willis,00-0024756,1984-04-13,2012
Micheal Spurlock,SD,WR,M.Spurlock,00-0023968,1983-01-31,2012
Brandon Banks,WAS,WR,B.Banks,00-0027618,1987-12-21,2012
Josh Cooper,CLE,WR,J.Cooper,00-0028930,1989-01-08,2012
Terrance Copper,KC,WR,T.Copper,00-0022388,1982-03-12,2012
Donald Driver,GB,WR,D.Driver,00-0004541,1975-02-02,2012
Kris Durham,DET,WR,K.Durham,00-0028045,1988-03-17,2012
Steve Breaston,KC,WR,S.Breaston,00-0025529,1983-08-20,2012
Josh Cribbs,CLE,WR,J.Cribbs,00-0023176,1983-06-09,2012
Tandon Doss,BAL,WR,T.Doss,00-0028061,1989-09-22,2012
Ryan Whalen,CIN,WR,R.Whalen,00-0028105,1989-07-26,2012
Armon Binns,MIA,WR,A.Binns,00-0028400,1989-09-08,2012
Lestar Jean,HOU,WR,L.Jean,00-0028542,1988-02-05,2012
Stefan Logan,DET,WR,S.Logan,00-0026491,1981-06-02,2012
Marlon Moore,MIA,WR,M.Moore,00-0027356,1987-09-03,2012
DeVier Posey,HOU,WR,D.Posey,00-0029673,1990-03-15,2012
Devon Wylie,KC,WR,D.Wylie,00-0029274,1988-09-02,2012
Jarrett Boykin,GB,WR,J.Boykin,00-0029051,1989-11-04,2012
Stephen Burton,MIN,WR,S.Burton,00-0028174,1989-12-11,2012
Armanti Edwards,CAR,WR,A.Edwards,00-0027692,1988-03-08,2012
Lavelle Hawkins,TEN,WR,L.Hawkins,00-0026266,1986-07-12,2012
Jamar Newsome,KC,WR,J.Newsome,00-0028417,1987-11-05,2012
Michael Preston,TEN,WR,M.Preston,00-0028362,1989-06-01,2012
David Reed,BAL,WR,D.Reed,00-0027755,1987-03-22,2012
Darius Reynaud,TEN,WR,D.Reynaud,00-0025951,1984-12-29,2012
Mike Thomas,DET,WR,M.Thomas,00-0027076,1987-06-04,2012
Deonte Thompson,BAL,WR,D.Thompson,00-0029388,1989-02-14,2012
Arrelious Benn,TB,WR,A.Benn,00-0027654,1988-09-08,2012
Greg Camarillo,NO,WR,G.Camarillo,00-0023408,1982-04-18,2012
Drew Davis,ATL,WR,D.Davis,00-0028307,1989-01-04,2012
Jabar Gaffney,MIA,WR,J.Gaffney,00-0021163,1980-12-01,2012
Ruvell Martin,BUF,WR,R.Martin,00-0022421,1982-08-10,2012
Charly Martin,SEA,WR,C.Martin,00-0026753,1984-03-20,2012
Ben Obomanu,SEA,WR,B.Obomanu,00-0024463,1983-10-30,2012
Brian Robiskie,DET,WR,B.Robiskie,00-0027012,1987-12-03,2012
Seyi Ajirotutu,SD,WR,S.Ajirotutu,00-0027581,1987-06-12,2012
Plaxico Burress,PIT,WR,P.Burress,00-0019642,1977-08-12,2012
Toney Clemons,JAC,WR,T.Clemons,00-0029204,1988-10-11,2012
Jerrel Jernigan,NYG,WR,J.Jernigan,00-0028021,1989-06-14,2012
Jermaine Kearse,SEA,WR,J.Kearse,00-0029159,1990-02-06,2012
Kris Adams,IND,WR,K.Adams,00-0028338,1987-09-04,2012
Dezmon Briscoe,WAS,WR,D.Briscoe,00-0027789,1989-08-31,2012
Mardy Gilyard,NYJ,WR,M.Gilyard,00-0027700,1986-12-02,2012
Ted Ginn,SF,WR,T.Ginn,00-0025396,1985-04-12,2012
Jason Hill,NYJ,WR,J.Hill,00-0025463,1985-02-20,2012
Trindon Holliday,DEN,WR,T.Holliday,00-0027606,1986-04-27,2012
David Nelson,BUF,WR,D.Nelson,00-0027322,1986-11-07,2012
Kealoha Pilares,CAR,WR,K.Pilares,00-0028070,1988-02-20,2012
Eric Weems,CHI,WR,E.Weems,00-0024535,1985-07-04,2012
Joe Adams,CAR,WR,J.Adams,00-0029271,1989-11-22,2012
LaRon Byrd,ARI,WR,L.Byrd,00-0029343,1989-08-18,2012
Andre Caldwell,DEN,WR,A.Caldwell,00-0026237,1985-04-15,2012
Austin Collie,IND,WR,A.Collie,00-0027092,1985-11-11,2012
Legedu Naanee,MIA,WR,L.Naanee,00-0025559,1983-09-16,2012
Chris Owusu,TB,WR,C.Owusu,00-0028905,1990-01-06,2012
Nathan Palmer,IND,WR,N.Palmer,00-0028906,1989-04-14,2012
Courtney Roby,NO,WR,C.Roby,00-0023503,1983-01-10,2012
Donte' Stallworth,NE,WR,D.Stallworth,00-0021147,1980-11-10,2012
Isaiah Stanback,JAC,WR,I.Stanback,00-0025490,1984-08-16,2012
Sammie Stroughter,TB,WR,S.Stroughter,00-0026953,1986-01-03,2012
Jordan White,NYJ,WR,J.White,00-0029642,1988-06-04,2012
Mike Brown,JAC,WR,M.Brown,00-0029155,1989-02-09,2012
Kevin Cone,ATL,WR,K.Cone,00-0028792,1988-03-20,2012
David Gilreath,PIT,WR,D.Gilreath,00-0028646,1988-12-11,2012
Richard Goodman,SD,WR,R.Goodman,00-0027585,1987-04-23,2012
A.J. Jenkins,SF,WR,A.Jenkins,00-0029654,1989-09-08,2012
Marvin McNutt,PHI,WR,M.McNutt,00-0029424,1989-07-04,2012
Preston Parker,TB,WR,P.Parker,00-0027450,1987-02-13,2012
Patrick Turner,NYJ,WR,P.Turner,00-0027059,1987-05-19,2012
Jason Witten,DAL,TE,J.Witten,00-0022127,1982-05-06,2012
Tony Gonzalez,ATL,TE,T.Gonzalez,00-0006101,1976-02-27,2012
Jimmy Graham,NO,TE,J.Graham,00-0027696,1986-11-24,2012
Brandon Myers,OAK,TE,B.Myers,00-0027135,1985-09-04,2012
Heath Miller,PIT,TE,H.Miller,00-0023465,1982-10-22,2012
Greg Olsen,CAR,TE,G.Olsen,00-0025418,1985-03-11,2012
Jermaine Gresham,CIN,TE,J.Gresham,00-0027873,1988-06-16,2012
Owen Daniels,HOU,TE,O.Daniels,00-0024313,1982-11-09,2012
Jermichael Finley,GB,TE,J.Finley,00-0026231,1987-03-26,2012
Dennis Pitta,BAL,TE,D.Pitta,00-0027714,1985-06-29,2012
Brandon Pettigrew,DET,TE,B.Pettigrew,00-0026996,1985-02-23,2012
Brent Celek,PHI,TE,B.Celek,00-0025549,1985-01-25,2012
Martellus Bennett,NYG,TE,M.Bennett,00-0026201,1987-03-10,2012
Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656,1989-05-14,2012
Kyle Rudolph,MIN,TE,K.Rudolph,00-0027981,1989-11-09,2012
Marcedes Lewis,JAC,TE,M.Lewis,00-0024243,1984-05-19,2012
Jacob Tamme,DEN,TE,J.Tamme,00-0026267,1985-03-15,2012
Aaron Hernandez,NE,TE,A.Hernandez,00-0027713,1989-11-06,2012
Antonio Gates,SD,TE,A.Gates,00-0021547,1980-06-18,2012
Benjamin Watson,CLE,TE,B.Watson,00-0022943,1980-12-18,2012
Dallas Clark,TB,TE,D.Clark,00-0022165,1979-06-12,2012
Dwayne Allen,IND,TE,D.Allen,00-0029689,1990-02-24,2012
Rob Housler,ARI,TE,R.Housler,00-0028007,1988-03-17,2012
Jared Cook,TEN,TE,J.Cook,00-0027061,1987-04-07,2012
Scott Chandler,BUF,TE,S.Chandler,00-0025516,1985-07-23,2012
Lance Kendricks,STL,TE,L.Kendricks,00-0027985,1988-01-30,2012
Tony Scheffler,DET,TE,T.Scheffler,00-0024276,1983-02-15,2012
Vernon Davis,SF,TE,V.Davis,00-0024221,1984-01-31,2012
Joel Dreessen,DEN,TE,J.Dreessen,00-0023630,1982-07-26,2012
Anthony Fasano,MIA,TE,A.Fasano,00-0024268,1984-04-20,2012
Zach Miller,SEA,TE,Z.Miller,00-0025425,1985-12-11,2012
Tony Moeaki,KC,TE,T.Moeaki,00-0027695,1987-06-08,2012
Jeff Cumberland,NYJ,TE,J.Cumberland,00-0027321,1987-05-02,2012
Garrett Graham,HOU,TE,G.Graham,00-0027718,1986-08-04,2012
Dustin Keller,NYJ,TE,D.Keller,00-0026170,1984-09-25,2012
Coby Fleener,IND,TE,C.Fleener,00-0029697,1988-09-20,2012
Clay Harbor,PHI,TE,C.Harbor,00-0027725,1987-07-02,2012
Logan Paulsen,WAS,TE,L.Paulsen,00-0027215,1987-02-26,2012
Fred Davis,WAS,TE,F.Davis,00-0026188,1986-01-15,2012
Craig Stevens,TEN,TE,C.Stevens,00-0026225,1984-09-01,2012
Ed Dickson,BAL,TE,E.Dickson,00-0027675,1987-07-25,2012
Delanie Walker,SF,TE,D.Walker,00-0024389,1984-08-12,2012
Jordan Cameron,CLE,TE,J.Cameron,00-0028040,1988-08-07,2012
Kellen Davis,CHI,TE,K.Davis,00-0026298,1985-10-11,2012
Anthony McCoy,SEA,TE,A.McCoy,00-0027783,1987-12-28,2012
Will Heller,DET,TE,W.Heller,00-0021756,1981-02-28,2012
Jeff King,ARI,TE,J.King,00-0024369,1983-02-19,2012
Luke Stocker,TB,TE,L.Stocker,00-0028042,1988-07-17,2012
Alex Smith,CLE,TE,A.Smith,00-0023506,1982-05-22,2012
Konrad Reuland,NYJ,TE,K.Reuland,00-0028238,1987-04-04,2012
David Thomas,NO,TE,D.Thomas,00-0024301,1983-07-05,2012
Dante Rosario,SD,TE,D.Rosario,00-0025542,1984-10-25,2012
Dorin Dickerson,BUF,TE,D.Dickerson,00-0027819,1988-03-31,2012
Randy McMichael,SD,TE,R.McMichael,00-0021236,1979-06-28,2012
John Carlson,MIN,TE,J.Carlson,00-0026178,1984-05-12,2012
Orson Charles,CIN,TE,O.Charles,00-0029414,1991-01-27,2012
Tom Crabtree,GB,TE,T.Crabtree,00-0026878,1985-11-04,2012
James Hanna,DAL,TE,J.Hanna,00-0029634,1989-07-14,2012
Todd Heap,ARI,TE,T.Heap,00-0020516,1980-03-16,2012
Matthew Mulligan,STL,TE,M.Mulligan,00-0026008,1985-01-18,2012
Niles Paul,WAS,TE,N.Paul,00-0028093,1989-08-09,2012
John Phillips,DAL,TE,J.Phillips,00-0027139,1987-06-11,2012
David Ausberry,OAK,TE,D.Ausberry,00-0028179,1987-09-25,2012
Rhett Ellison,MIN,TE,R.Ellison,00-0029587,1988-10-03,2012
David Paulson,PIT,TE,D.Paulson,00-0029218,1989-02-22,2012
D.J. Williams,GB,TE,D.Williams,00-0028079,1988-09-10,2012
Gary Barnidge,CAR,TE,G.Barnidge,00-0026281,1985-09-22,2012
Michael Palmer,ATL,TE,M.Palmer,00-0027202,1988-01-18,2012
Matt Spaeth,CHI,TE,M.Spaeth,00-0025464,1983-11-24,2012
Taylor Thompson,TEN,TE,T.Thompson,00-0029590,1989-10-19,2012
Virgil Green,DEN,TE,V.Green,00-0028142,1988-08-03,2012
Michael Hoomanawanui,NE,TE,M.Hoomanawanui,00-0027732,1988-07-04,2012
Steve Maneri,KC,TE,S.Maneri,00-0027567,1988-03-20,2012
Kyle Adams,CHI,TE,K.Adams,00-0028337,1988-01-19,2012
Garrett Celek,SF,TE,G.Celek,00-0028903,1988-05-29,2012
Daniel Fells,NE,TE,D.Fells,00-0023752,1983-09-23,2012
Ladarius Green,SD,TE,L.Green,00-0029275,1990-05-29,2012
Mike McNeill,STL,TE,M.McNeill,00-0028651,1988-03-07,2012
Bear Pascoe,NYG,TE,B.Pascoe,00-0026931,1986-02-23,2012
Lee Smith,BUF,TE,L.Smith,00-0028097,1987-11-21,2012
Kevin Boss,KC,TE,K.Boss,00-0025540,1984-01-11,2012
Nate Byham,TB,TE,N.Byham,00-0027780,1988-06-27,2012
Jake O'Connell,KC,TE,J.O'Connell,00-0027154,1985-11-06,2012
Leonard Pope,PIT,TE,L.Pope,00-0024287,1983-09-10,2012
Jim Dray,ARI,TE,J.Dray,00-0027825,1986-12-31,2012
Richard Gordon,OAK,TE,R.Gordon,00-0028119,1987-06-07,2012
Ben Hartsock,CAR,TE,B.Hartsock,00-0022847,1980-07-05,2012
Zach Potter,JAC,TE,Z.Potter,00-0026658,1986-05-04,2012
Weslye Saunders,IND,TE,W.Saunders,00-0028270,1989-01-16,2012
Chase Coffman,ATL,TE,C.Coffman,00-0027069,1986-11-10,2012
Chris Cooley,WAS,TE,C.Cooley,00-0022738,1982-07-11,2012
Dedrick Epps,NYJ,TE,D.Epps,00-0027827,1988-06-19,2012
Tommy Gallarda,ATL,TE,T.Gallarda,00-0028406,1988-05-08,2012
Cory Harkey,STL,TE,C.Harkey,00-0028958,1990-06-17,2012
Mike Higgins,NO,TE,M.Higgins,00-0028522,1987-12-07,2012
Hayden Smith,NYJ,TE,H.Smith,00-0028842,1985-04-10,2012
Ryan Taylor,GB,TE,R.Taylor,00-0028156,1987-11-16,2012
Kellen Winslow,NE,TE,K.Winslow,00-0022922,1983-07-21,2012
Billy Bajema,BAL,TE,B.Bajema,00-0023679,1982-10-31,2012
Travis Beckum,NYG,TE,T.Beckum,00-0027070,1987-01-24,2012
Richie Brockel,CAR,TE,R.Brockel,00-0027583,1986-07-24,2012
Evan Moore,PHI,TE,E.Moore,00-0026123,1985-01-03,2012
Visanthe Shiancoe,NE,TE,V.Shiancoe,00-0022054,1980-06-18,2012
Peyton Manning,DEN,QB,P.Manning,00-0010346,1976-03-24,2013
Drew Brees,NO,QB,D.Brees,00-0020531,1979-01-15,2013
Matthew Stafford,DET,QB,M.Stafford,00-0026498,1988-02-07,2013
Matt Ryan,ATL,QB,M.Ryan,00-0026143,1985-05-17,2013
Philip Rivers,SD,QB,P.Rivers,00-0022942,1981-12-08,2013
Tom Brady,NE,QB,T.Brady,00-0019596,1977-08-03,2013
Andy Dalton,CIN,QB,A.Dalton,00-0027973,1987-10-29,2013
Carson Palmer,ARI,QB,C.Palmer,00-0021429,1979-12-27,2013
Ben Roethlisberger,PIT,QB,B.Roethlisberger,00-0022924,1982-03-02,2013
Ryan Tannehill,MIA,QB,R.Tannehill,00-0029701,1988-07-27,2013
Joe Flacco,BAL,QB,J.Flacco,00-0026158,1985-01-16,2013
Tony Romo,DAL,QB,T.Romo,00-0021678,1980-04-21,2013
Andrew Luck,IND,QB,A.Luck,00-0029668,1989-09-12,2013
Eli Manning,NYG,QB,E.Manning,00-0022803,1981-01-03,2013
Cam Newton,CAR,QB,C.Newton,00-0027939,1989-05-11,2013
Russell Wilson,SEA,QB,R.Wilson,00-0029263,1988-11-29,2013
Alex Smith,KC,QB,A.Smith,00-0023436,1984-05-07,2013
Chad Henne,JAC,QB,C.Henne,00-0026197,1985-07-02,2013
Robert Griffin III,WAS,QB,R.III,00-0029665,1990-02-12,2013
Colin Kaepernick,SF,QB,C.Kaepernick,00-0027974,1987-11-03,2013
Geno Smith,NYJ,QB,G.Smith,00-0030565,1990-10-10,2013
Nick Foles,PHI,QB,N.Foles,00-0029567,1989-01-20,2013
Jay Cutler,CHI,QB,J.Cutler,00-0024226,1983-04-29,2013
Mike Glennon,TB,QB,M.Glennon,00-0030520,1989-12-12,2013
Aaron Rodgers,GB,QB,A.Rodgers,00-0023459,1983-12-02,2013
Ryan Fitzpatrick,TEN,QB,R.Fitzpatrick,00-0023682,1982-11-24,2013
Matt Schaub,HOU,QB,M.Schaub,00-0022787,1981-06-25,2013
Jason Campbell,CLE,QB,J.Campbell,00-0023460,1981-12-31,2013
EJ Manuel,BUF,QB,E.Manuel,00-0030526,1990-03-19,2013
Josh McCown,CHI,QB,J.McCown,00-0021206,1979-07-04,2013
Matt Cassel,MIN,QB,M.Cassel,00-0023662,1982-05-17,2013
Terrelle Pryor,OAK,QB,T.Pryor,00-0028825,1989-06-20,2013
Case Keenum,HOU,QB,C.Keenum,00-0028986,1988-02-17,2013
Brandon Weeden,CLE,QB,B.Weeden,00-0029677,1983-10-14,2013
Sam Bradford,STL,QB,S.Bradford,00-0027854,1987-11-08,2013
Kellen Clemens,STL,QB,K.Clemens,00-0024264,1983-06-06,2013
Christian Ponder,MIN,QB,C.Ponder,00-0027950,1988-02-25,2013
Matt McGloin,OAK,QB,M.McGloin,00-0030419,1989-12-02,2013
Jake Locker,TEN,QB,J.Locker,00-0027946,1988-06-15,2013
Mike Vick,PHI,QB,M.Vick,00-0020245,1980-06-26,2013
Matt Flynn,GB,QB,M.Flynn,00-0026349,1985-06-20,2013
Thad Lewis,BUF,QB,T.Lewis,00-0027253,1987-11-19,2013
Kirk Cousins,WAS,QB,K.Cousins,00-0029604,1988-08-19,2013
Scott Tolzien,GB,QB,S.Tolzien,00-0028595,1987-09-04,2013
Brian Hoyer,CLE,QB,B.Hoyer,00-0026625,1985-10-13,2013
Blaine Gabbert,JAC,QB,B.Gabbert,00-0027948,1989-10-15,2013
Kyle Orton,DAL,QB,K.Orton,00-0023541,1982-11-14,2013
Jeff Tuel,BUF,QB,J.Tuel,00-0030024,1991-02-12,2013
Matt Barkley,PHI,QB,M.Barkley,00-0030533,1990-09-08,2013
Chase Daniel,KC,QB,C.Daniel,00-0026544,1986-10-07,2013
Josh Freeman,MIN,QB,J.Freeman,00-0026993,1988-01-13,2013
Matt Simms,NYJ,QB,M.Simms,00-0029151,1988-09-27,2013
Tarvaris Jackson,SEA,QB,T.Jackson,00-0024279,1983-04-21,2013
Seneca Wallace,GB,QB,S.Wallace,00-0022055,1980-08-06,2013
Matt Hasselbeck,IND,QB,M.Hasselbeck,00-0007091,1975-09-25,2013
T.J. Yates,HOU,QB,T.Yates,00-0028090,1987-05-28,2013
Brock Osweiler,DEN,QB,B.Osweiler,00-0029682,1990-11-22,2013
Curtis Painter,NYG,QB,C.Painter,00-0027134,1985-06-24,2013
Matt Moore,MIA,QB,M.Moore,00-0025708,1984-08-09,2013
Dominique Davis,ATL,QB,D.Davis,00-0028863,1989-07-17,2013
Colt McCoy,SF,QB,C.McCoy,00-0027688,1986-09-05,2013
Tyrod Taylor,BAL,QB,T.Taylor,00-0028118,1989-08-03,2013
Luke McCown,NO,QB,L.McCown,00-0022864,1981-07-12,2013
LeSean McCoy,PHI,RB,L.McCoy,00-0027029,1988-07-12,2013
Adrian Peterson,MIN,RB,A.Peterson,00-0025394,1985-03-21,2013
Jamaal Charles,KC,RB,J.Charles,00-0026213,1986-12-27,2013
Matt Forte,CHI,RB,M.Forte,00-0026184,1985-12-10,2013
DeMarco Murray,DAL,RB,D.Murray,00-0028009,1988-02-12,2013
Alfred Morris,WAS,RB,A.Morris,00-0029141,1988-12-12,2013
Marshawn Lynch,SEA,RB,M.Lynch,00-0025399,1986-04-22,2013
Eddie Lacy,GB,RB,E.Lacy,00-0030485,1990-06-02,2013
Ryan Mathews,SD,RB,R.Mathews,00-0027864,1987-10-10,2013
Doug Martin,TB,RB,D.Martin,00-0029613,1989-01-13,2013
Reggie Bush,DET,RB,R.Bush,00-0024217,1985-03-02,2013
Frank Gore,SF,RB,F.Gore,00-0023500,1983-05-14,2013
Zac Stacy,STL,RB,Z.Stacy,00-0030536,1991-04-09,2013
Arian Foster,HOU,RB,A.Foster,00-0026796,1986-08-24,2013
Chris Johnson,TEN,RB,C.Johnson,00-0026164,1985-09-23,2013
Le'Veon Bell,PIT,RB,L.Bell,00-0030496,1992-02-18,2013
Knowshon Moreno,DEN,RB,K.Moreno,00-0026988,1987-07-16,2013
Vick Ballard,IND,RB,V.Ballard,00-0029547,1990-07-16,2013
C.J. Spiller,BUF,RB,C.Spiller,00-0027861,1987-08-05,2013
Ahmad Bradshaw,IND,RB,A.Bradshaw,00-0025637,1986-03-19,2013
Andre Brown,NYG,RB,A.Brown,00-0027094,1986-12-15,2013
Bobby Rainey,TB,RB,B.Rainey,00-0029384,1987-10-16,2013
Edwin Baker,CLE,RB,E.Baker,00-0029317,1991-06-01,2013
DeAngelo Williams,CAR,RB,D.Williams,00-0024242,1983-04-25,2013
Fred Jackson,BUF,RB,F.Jackson,00-0024204,1981-02-20,2013
Chris Ivory,NYJ,RB,C.Ivory,00-0027531,1988-03-22,2013
Stevan Ridley,NE,RB,S.Ridley,00-0028011,1989-01-27,2013
Ben Tate,HOU,RB,B.Tate,00-0027890,1988-08-21,2013
Maurice Jones-Drew,JAC,RB,M.Jones-Drew,00-0024275,1985-03-23,2013
Rashad Jennings,OAK,RB,R.Jennings,00-0027155,1985-03-26,2013
LeGarrette Blount,NE,RB,L.Blount,00-0027325,1986-12-05,2013
BenJarvus Green-Ellis,CIN,RB,B.Green-Ellis,00-0025860,1985-07-02,2013
Rashard Mendenhall,ARI,RB,R.Mendenhall,00-0026163,1987-06-19,2013
Steven Jackson,ATL,RB,S.Jackson,00-0022736,1983-07-22,2013
Lamar Miller,MIA,RB,L.Miller,00-0029615,1991-04-25,2013
Ray Rice,BAL,RB,R.Rice,00-0026195,1987-01-22,2013
Bilal Powell,NYJ,RB,B.Powell,00-0028064,1988-10-27,2013
Andre Ellington,ARI,RB,A.Ellington,00-0030287,1989-02-03,2013
Giovani Bernard,CIN,RB,G.Bernard,00-0030456,1991-11-22,2013
Joique Bell,DET,RB,J.Bell,00-0027218,1986-08-04,2013
James Starks,GB,RB,J.Starks,00-0027791,1986-02-25,2013
Darren McFadden,OAK,RB,D.McFadden,00-0026144,1987-08-27,2013
Mike James,TB,RB,M.James,00-0030391,1991-04-13,2013
Jonathan Grimes,HOU,RB,J.Grimes,00-0029510,1989-12-21,2013
Peyton Hillis,NYG,RB,P.Hillis,00-0026367,1986-01-21,2013
Mark Ingram,NO,RB,M.Ingram,00-0027966,1989-12-21,2013
Montee Ball,DEN,RB,M.Ball,00-0030522,1990-12-05,2013
Pierre Thomas,NO,RB,P.Thomas,00-0024813,1984-12-18,2013
Brandon Jacobs,NYG,RB,B.Jacobs,00-0023545,1982-07-06,2013
Donald Brown,IND,RB,D.Brown,00-0027003,1987-04-11,2013
Trent Richardson,IND,RB,T.Richardson,00-0029675,1990-07-10,2013
Willis McGahee,CLE,RB,W.McGahee,00-0022178,1981-10-21,2013
Mike Goodson,NYJ,RB,M.Goodson,00-0027080,1987-05-23,2013
Jonathan Stewart,CAR,RB,J.Stewart,00-0026153,1987-03-21,2013
David Wilson,NYG,RB,D.Wilson,00-0029251,1991-06-15,2013
Bernard Pierce,BAL,RB,B.Pierce,00-0029264,1991-05-10,2013
Daniel Thomas,MIA,RB,D.Thomas,00-0028000,1987-10-29,2013
Daryl Richardson,STL,RB,D.Richardson,00-0029612,1990-04-12,2013
Shonn Greene,TEN,RB,S.Greene,00-0026899,1985-08-21,2013
Danny Woodhead,SD,RB,D.Woodhead,00-0026019,1985-01-25,2013
Shane Vereen,NE,RB,S.Vereen,00-0027994,1989-03-02,2013
Dennis Johnson,HOU,RB,D.Johnson,00-0030236,1990-02-24,2013
Brandon Bolden,NE,RB,B.Bolden,00-0029239,1990-01-26,2013
Mike Tolbert,CAR,FB,M.Tolbert,00-0026069,1985-11-23,2013
Khiry Robinson,NO,RB,K.Robinson,00-0030348,1989-12-28,2013
Kendall Hunter,SF,RB,K.Hunter,00-0028053,1988-09-16,2013
Jacquizz Rodgers,ATL,RB,J.Rodgers,00-0028083,1990-02-06,2013
Ronnie Hillman,DEN,RB,R.Hillman,00-0029683,1991-09-14,2013
Toby Gerhart,MIN,RB,T.Gerhart,00-0027888,1987-03-28,2013
Christine Michael,SEA,RB,C.Michael,00-0030432,1990-11-09,2013
Bryce Brown,PHI,RB,B.Brown,00-0029429,1991-05-14,2013
LaRod Stephens-Howling,PIT,RB,L.Stephens-Howling,00-0026956,1987-04-26,2013
Benny Cunningham,STL,RB,B.Cunningham,00-0029795,1990-07-07,2013
Roy Helu,WAS,RB,R.Helu,00-0028043,1988-12-07,2013
Lance Dunbar,DAL,RB,L.Dunbar,00-0029004,1990-01-25,2013
Robert Turbin,SEA,RB,R.Turbin,00-0029273,1989-12-02,2013
Jordan Todman,JAC,RB,J.Todman,00-0028121,1990-02-24,2013
Knile Davis,KC,RB,K.Davis,00-0030280,1991-10-05,2013
Matt Asiata,MIN,RB,M.Asiata,00-0028198,1987-07-24,2013
Chris Ogbonnaya,CLE,RB,C.Ogbonnaya,00-0027140,1986-05-20,2013
Tashard Choice,IND,RB,T.Choice,00-0026262,1984-11-20,2013
Darren Sproles,NO,RB,D.Sproles,00-0023564,1983-06-20,2013
Da'Rel Scott,NYG,RB,D.Scott,00-0028159,1988-05-26,2013
Marcel Reece,OAK,FB,M.Reece,00-0026393,1985-06-23,2013
