season,mfl_id,fantasypros_id,pos,player_name,fan_pts_mean,fan_pts_max,fan_pts_min,pass_att_mean,pass_cmp_mean,pass_yds_mean,pass_tds_mean,pass_int_mean,pass_att_max,pass_cmp_max,pass_yds_max,pass_tds_max,pass_int_max,pass_att_min,pass_cmp_min,pass_yds_min,pass_tds_min,pass_int_min,rush_att_mean,rush_yds_mean,rush_tds_mean,rush_att_max,rush_yds_max,rush_tds_max,rush_att_min,rush_yds_min,rush_tds_min,fmb_lost_mean,fmb_lost_max,fmb_lost_min,rec_mean,rec_yds_mean,rec_tds_mean,rec_max,rec_yds_max,rec_tds_max,rec_min,rec_yds_min,rec_tds_min,dst_sack_mean,dst_int_mean,dst_fr_mean,dst_ff_mean,dst_td_mean,dst_saf_mean,dst_pa_mean,dst_ydsagn_mean,dst_sack_max,dst_int_max,dst_fr_max,dst_ff_max,dst_td_max,dst_saf_max,dst_pa_max,dst_ydsagn_max,dst_sack_min,dst_int_min,dst_fr_min,dst_ff_min,dst_td_min,dst_saf_min,dst_pa_min,dst_ydsagn_min,fg_made_mean,fg_att_mean,xpt_made_mean,fg_made_max,fg_att_max,xpt_made_max,fg_made_min,fg_att_min,xpt_made_min
2016,NA,NA,dst,Tampa Bay Buccaneers,106.8,149,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,13.1,11.4,13.2,3,0.4,402.4,5834.1,43,15,15,21,3.8,1,424,5699,33.4,11.6,9,0,2,0,360,5990.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Indianapolis Colts,106.7,152,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8,15.4,10.2,9.9,2.7,0.7,378.3,5641,42,17.1,13,17,3.5,1,408,5228,33,14,8.9,0,2,0,344.7,6188.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Washington Football Team,106.6,158,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,13.3,11.9,15.5,2.9,0.5,378.7,6020.7,41,15,19,26,3.6,1,396,5821.2,34.4,10,9,2,2,0,345,6124.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8153,9534,k,Robbie Gould,106.5,111,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,31.2,34.5,26,31.2,36,22,31.2,33
2016,NA,NA,dst,Detroit Lions,106.2,148,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6,13.7,10.4,12.1,2.5,0.7,369.9,5653.9,50,15.9,13,19,3.3,2,400,5379,36.7,10.8,8,1,2,0,347,5952,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12437,14003,k,Jason Myers,106.1,116.8,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,28.7,33.6,26.4,30.4,39,20.5,23.7,28.7
2016,10432,10026,te,Virgil Green,105.8,116.9,99.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.3,0,0.5,43.7,426.7,3.3,52.5,494,4,31.3,346.7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12956,16026,k,Wil Lutz,105.3,107.3,107.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,26.5,39.3,22,26.5,39.3,22,26.5,39.3
2016,11761,12209,rb,Jerick McKinnon,104.6,121,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2,370.9,2.1,98.1,463.4,3.1,59,258,0,0.9,0,1.3,28.5,225.5,1,37.5,321,1.8,23,165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12181,13969,wr,Nelson Agholor,104,148.8,65.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.3,0,2,8,0,0,0,0,0.8,0,2.2,36.8,505,3,49.8,820,5,27,325,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,New York Giants,103.7,140,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,15.2,11,13.2,2.6,0.5,404.1,6196,41,17,15,21,3.9,1,442,6018,29,13.5,9,1,1,0,364,6448,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11257,11699,te,Vance McDonald,103.7,114.6,85.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.5,0,1,42.1,451.4,2.9,45,495,4,34.5,350.1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Buffalo Bills,103.4,171,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,16.7,9.4,8.2,2.6,0.5,343.4,5727.7,42.7,19,12,16,3.7,1,359,5550,30.4,14.5,6.6,0,2,0,326,5856,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12152,13926,rb,Tevin Coleman,103.4,116.8,77.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.4,481.8,2.9,128,532,4,105,427.9,1,2,1,4.2,23.4,146.9,0.6,30.6,194.4,1,21,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Los Angeles Chargers,101.7,148,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6,14.2,10.3,10.1,2.7,0.4,375.7,5912.7,40,16.7,14,19,4.6,1,398,5824,30,12,7.6,1,2,0,357,5982,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10868,11345,k,Greg Zuerlein,100.9,111,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8,30.9,29.6,25,33.4,33,22,29,27
2016,NA,NA,dst,Tennessee Titans,100.6,139,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,13,8.5,7.2,2.6,0.5,406.6,5784.3,45.7,15,10.9,11,3.4,1,438,5502.3,36.6,12,7,0,2,0,356,5953,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10973,11459,wr,Cole Beasley,100.4,124.5,82.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1.2,0.3,3.1,39.4,446.6,3.1,47,631,4.1,30.1,327.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10389,9983,rb,Dion Lewis,99.5,120.4,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2,227.1,1.6,74,256,2.2,46,198.3,0.6,0.8,0,1.4,31.4,285.7,1.5,49.2,443.8,2,12,104,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Miami Dolphins,99.2,135,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,14,8.7,7.6,2.5,0.5,379.9,5968.1,41,15,10,13,3.4,1,401.4,5832,32,13,6,2,1.7,0,356,6156.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Chicago Bears,98.9,153,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9,13.1,9.8,8.6,2.3,0.4,392.1,5840,45,15,14,19,3.3,1,413,5760,33.8,10.6,4.7,1,0.9,0,363,5962.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Baltimore Ravens,98.5,143,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2,12.5,9.3,8.6,2.3,0.5,369.8,5382.8,47,15,12,17,3.9,1,401,5100,35,9.5,6,1,1,0,350,5547.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Atlanta Falcons,97.6,137,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,14.9,10.2,10.1,2.8,0.3,365.1,5937.6,39,16,14,19,3.5,1,409.4,5712,22,13.7,8.2,0,2,0,335,6103.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12648,15511,wr,Josh Doctson,96.2,100.9,81.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.5,0,1,35.4,440.9,3,44,534.9,3.7,26,344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,New Orleans Saints,95.4,147,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5,12.3,11.1,12.4,2.2,0.3,436.8,6484.4,39,14,15,20,3.2,1,476,6287.4,29.3,11,9,0,1,0,407,6689,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9686,9549,k,Ryan Succop,94.4,114.1,86.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,25.4,31,25.6,30.7,36,18,20.8,24.6
2016,12197,13975,wr,Breshad Perriman,94,111.9,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.5,34.8,440.7,2.6,48.2,598.2,3.3,24,200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11675,12123,wr,Davante Adams,93.2,112.7,75.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.4,35.4,420.3,2.7,45,533,4.1,27,309,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,San Francisco 49ers,92,138,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8,13.1,8.2,6,2.3,0.5,396.2,6199.7,40,15,11,13,3.6,1,445,6062.2,33,10,4.1,0,0.9,0,358,6288,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12257,14151,wr,Chris Conley,91.8,105.8,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.9,0,1,5,0,0,0,0,0.2,0,0.4,35.1,420.4,2.5,44.2,555.1,3.1,23,252,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Cleveland Browns,91.6,126,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8,13.4,9.4,10.2,2.3,0.3,401.9,6055.6,37.7,16,12,17,3.6,1,441,5849,27,9,8,0,1,0,374,6310.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12857,15806,rb,DeAndre Washington,91.4,111.4,66.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,342.5,2.1,118,476,3,64.8,231,1.5,1,0.8,1.6,24.5,178,0.7,38.3,291.7,1.2,17,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9308,9146,wr,Danny Amendola,90.5,108.2,73.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,4.9,0,4.1,17.2,0.1,0,0,0,0.8,0.3,1.3,37.5,411.9,2.1,54.7,550.4,3,22.6,297.9,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,dst,Dallas Cowboys,89.4,135,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,12.8,8.7,7.3,2.1,0.5,371.1,5757.5,37,15,12,16,3.2,1,391,5563,27,10.7,4.7,0,1,0,344,5933.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12211,13959,te,Jesse James,88.8,103.2,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.4,36.4,365.6,2.7,45,488,3.3,25.1,264.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12634,15585,rb,Jordan Howard,85.7,102.7,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.2,404.5,3,147.7,607.2,4.3,66,270,1.6,0.9,0,1.5,14.9,113.5,0.4,36.1,309.5,1.2,8,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11785,NA,te,Richard Rodgers,84.7,101.5,64.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.1,0,0.3,32,317.5,3.5,40,395,5,18.4,192.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12110,13470,te,Cameron Brate,84.5,96.3,57.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.4,31.5,353.3,3,39,420,4,25,199,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11890,12338,wr,Albert Wilson,83.1,120.9,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,9.7,0,3.8,24.1,0.2,0,0,0,0.2,0,0.3,29.5,404.9,2.1,39,674,4,24,314,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12612,NA,qb,Paxton Lynch,82.7,140.2,28.3,210,122.9,1415.5,8.1,7.4,337,199,2237,14,1.8,67.7,40.9,457.4,2.5,16,22.9,86.5,0.5,39,148,1.6,5.1,21.3,0,1.6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12471,13840,wr,Seth Roberts,79.9,99.6,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.4,27.4,375.1,2.6,37,512,3.6,5.5,70.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11441,NA,te,Ryan Griffin,79.7,99.9,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.3,30.2,337.8,2.7,34.4,421.6,4.6,22,256,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12611,15501,qb,Jared Goff,72.5,175.7,8.1,214.7,126.4,1271.6,7,6.4,392,234,2708,16.7,0.1,4.6,2.8,30.5,0.1,13,19.5,59.7,0.4,40,123,1,12,11,0,1,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11957,13105,wr,Dontrelle Inman,72.4,97.9,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.7,0,2.1,27.5,349.6,1.9,42,583,3.5,16,207,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11672,12120,wr,Marqise Lee,68.6,82.7,56.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,16.8,0.1,7.3,46.1,0.2,0,0,0,0.1,0,0.3,25.6,308.6,1.7,32.4,378,2.7,16.4,219.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11381,11812,te,Luke Willson,68.1,76.8,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.1,0,0.3,24.9,307.3,2.1,30,399,2.4,17,186.2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12676,15561,te,Hunter Henry,67.7,82.4,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.5,0.2,1,27.4,289.6,2.1,37,410,2.4,20,226.3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11337,13636,te,Darren Fells,66.6,74.1,57.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.1,0,0.4,24,288.4,2.3,28.4,343.8,3.4,19,233,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11529,13565,te,Josh Hill,62.4,78.2,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.4,26.2,249.5,1.9,37,340,3,13.6,117.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12660,NA,wr,Pharoh Cooper,61,67,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.9,0,6,34,0.1,0,0,0,0.4,0,1,23.6,286.5,1.3,31.3,399.6,2,14,186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11760,12208,qb,Jimmy Garoppolo,60.3,84.2,44.2,153.5,93.1,998.2,6.4,3.6,162,103.7,1129.9,8.2,3,141.9,84.1,841,4.7,4.9,9,28.7,0.2,15.7,62.6,1,5,12,0,1.1,0.7,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12930,15688,wr,Robby Anderson,60.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,23,296.1,1.3,23,296.1,1.3,23,296.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11516,11987,te,Jack Doyle,59.8,85.4,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.4,24.3,243.4,1.9,41,431,3.2,11,113.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12678,15623,te,Tyler Higbee,58.7,72.4,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.5,23.9,254.3,1.6,39,365,2.2,15,146,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12391,14324,wr,Tyrell Williams,58.6,80.9,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.1,0,0.3,19.8,288.2,1.7,34,435,3,4,66.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12212,13960,te,Tyler Kroft,57.7,61.2,50.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.3,22.5,235.1,2,26,267,3.5,18,194,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
